,_id,ltable_id,rtable_id,name_name_cos_dlm_dc0_dlm_dc0,name_name_cos_qgm_3_qgm_3,name_name_dice_dlm_dc0_dlm_dc0,name_name_dice_qgm_3_qgm_3,name_name_lev_sim,name_name_jar,name_name_jwn,name_name_exm,name_name_mel_dlm_dc0_dlm_dc0,name_name_mel_qgm_3_qgm_3,name_name_overlap_coeff_dlm_dc0_dlm_dc0,name_name_overlap_coeff_qgm_3_qgm_3,name_name_jac_dlm_dc0_dlm_dc0,name_name_jac_qgm_3_qgm_3,addr_addr_cos_dlm_dc0_dlm_dc0,addr_addr_cos_qgm_3_qgm_3,addr_addr_dice_dlm_dc0_dlm_dc0,addr_addr_dice_qgm_3_qgm_3,addr_addr_lev_sim,addr_addr_jar,addr_addr_jwn,addr_addr_exm,addr_addr_mel_dlm_dc0_dlm_dc0,addr_addr_mel_qgm_3_qgm_3,addr_addr_overlap_coeff_dlm_dc0_dlm_dc0,addr_addr_overlap_coeff_qgm_3_qgm_3,addr_addr_jac_dlm_dc0_dlm_dc0,addr_addr_jac_qgm_3_qgm_3,city_city_cos_dlm_dc0_dlm_dc0,city_city_cos_qgm_3_qgm_3,city_city_dice_dlm_dc0_dlm_dc0,city_city_dice_qgm_3_qgm_3,city_city_lev_sim,city_city_jar,city_city_jwn,city_city_exm,city_city_mel_dlm_dc0_dlm_dc0,city_city_mel_qgm_3_qgm_3,city_city_overlap_coeff_dlm_dc0_dlm_dc0,city_city_overlap_coeff_qgm_3_qgm_3,city_city_jac_dlm_dc0_dlm_dc0,city_city_jac_qgm_3_qgm_3,phone_phone_cos_dlm_dc0_dlm_dc0,phone_phone_cos_qgm_3_qgm_3,phone_phone_dice_dlm_dc0_dlm_dc0,phone_phone_dice_qgm_3_qgm_3,phone_phone_lev_sim,phone_phone_jar,phone_phone_jwn,phone_phone_exm,phone_phone_mel_dlm_dc0_dlm_dc0,phone_phone_mel_qgm_3_qgm_3,phone_phone_overlap_coeff_dlm_dc0_dlm_dc0,phone_phone_overlap_coeff_qgm_3_qgm_3,phone_phone_jac_dlm_dc0_dlm_dc0,phone_phone_jac_qgm_3_qgm_3,type_type_cos_dlm_dc0_dlm_dc0,type_type_cos_qgm_3_qgm_3,type_type_dice_dlm_dc0_dlm_dc0,type_type_dice_qgm_3_qgm_3,type_type_lev_sim,type_type_jar,type_type_jwn,type_type_exm,type_type_mel_dlm_dc0_dlm_dc0,type_type_mel_qgm_3_qgm_3,type_type_overlap_coeff_dlm_dc0_dlm_dc0,type_type_overlap_coeff_qgm_3_qgm_3,type_type_jac_dlm_dc0_dlm_dc0,type_type_jac_qgm_3_qgm_3,class_class_exm,class_class_anm,class_class_lev_sim,gold
479,479,771,48,0.40824829046386296,0.3785166493051126,0.4,0.3783783783783784,0.47058823529411764,0.6377450823783875,0.6739705801010132,0,0.820000022649765,0.7962963084379832,0.5,0.3888888888888889,0.25,0.23333333333333334,0.0,0.11141720290623112,0.0,0.1111111111111111,0.2592592592592593,0.544283390045166,0.5898550748825073,0,0.4075925946235657,0.594636033321249,0.0,0.12,0.0,0.058823529411764705,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6365079581737518,0.0,0.0,0.0,0.0,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.8222222328186035,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.40447504302925985,0.0,0
480,480,776,48,0.33333333333333337,0.3590924232298039,0.3333333333333333,0.358974358974359,0.4444444444444444,0.7075163125991821,0.736764669418335,0,0.7099999984105428,0.7566666781902314,0.3333333333333333,0.3684210526315789,0.2,0.21875,0.0,0.09370425713316365,0.0,0.09090909090909091,0.23809523809523814,0.5759144425392151,0.618323028087616,0,0.368571437895298,0.5797979967160658,0.0,0.12,0.0,0.047619047619047616,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.2666666666666667,0.5222222208976746,0.5222222208976746,0,0.43981482088565826,0.6745098233222961,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.4130808950086059,0.0,0
481,481,777,48,0.33333333333333337,0.359937016532678,0.3333333333333333,0.35555555555555557,0.41666666666666663,0.5964052081108093,0.6367647051811218,0,0.774999996026357,0.746153861284256,0.3333333333333333,0.42105263157894735,0.2,0.21621621621621623,0.0,0.08944271909999157,0.0,0.08571428571428572,0.2325581395348837,0.5781148076057434,0.6203033328056335,0,0.4832086307661874,0.6222222394413418,0.0,0.12,0.0,0.04477611940298507,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.25,0.5444444417953491,0.5444444417953491,0,0.5444444417953491,0.6936508119106293,0.0,0.0,0.0,0.0,0.0,0.21081851067789195,0.0,0.21052631578947367,0.375,0.6904761791229248,0.6904761791229248,0,0.6904761791229248,0.7456790275043912,0.0,0.2222222222222222,0.0,0.11764705882352941,0,0.41480206540447506,0.33333333333333337,0
482,482,786,48,0.33333333333333337,0.3504383220252312,0.3333333333333333,0.35,0.5263157894736843,0.7582190632820129,0.7823971509933472,0,0.7521164019902548,0.7481481631596884,0.3333333333333333,0.3684210526315789,0.2,0.21212121212121213,0.0,0.11141720290623112,0.0,0.1111111111111111,0.2592592592592593,0.6053099036216736,0.6447789072990417,0,0.48188889026641846,0.6291187919419388,0.0,0.12,0.0,0.058823529411764705,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.47777777910232544,0.47777777910232544,0,0.47777777910232544,0.6476190686225891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.4305555522441864,0.4305555522441864,0,0.5029761791229248,0.5698412912232536,0.0,0.0,0.0,0.0,0,0.43029259896729777,0.0,0
483,483,797,48,0.33333333333333337,0.43259045634870014,0.3333333333333333,0.43243243243243246,0.5294117647058824,0.7565045356750488,0.7808541059494019,0,0.7481481432914734,0.8530864285098182,0.3333333333333333,0.4444444444444444,0.2,0.27586206896551724,0.0,0.13764944032233706,0.0,0.13636363636363635,0.30434782608695654,0.564471423625946,0.6080242991447449,0,0.32027778029441833,0.6678362771084434,0.0,0.15789473684210525,0.0,0.07317073170731707,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.25,0.6111111044883728,0.6111111044883728,0,0.6111111044883728,0.644444465637207,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.4492254733218589,0.33333333333333337,0
484,484,805,48,0.40824829046386296,0.38949041885226,0.4,0.3888888888888889,0.47058823529411764,0.6849673390388489,0.7164705991744995,0,0.7750000059604645,0.7947712540626526,0.5,0.4117647058823529,0.25,0.2413793103448276,0.0,0.0914991421995628,0.0,0.08823529411764706,0.26190476190476186,0.5282953977584839,0.5754658579826355,0,0.4271252287758721,0.6636363836851987,0.0,0.12,0.0,0.046153846153846156,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.19999999999999996,0.5166666507720947,0.5166666507720947,0,0.4731481522321701,0.6156862939105314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.4305555522441864,0.4305555522441864,0,0.5029761791229248,0.5698412912232536,0.0,0.0,0.0,0.0,0,0.4647160068846816,0.0,0
485,485,835,48,0.40824829046386296,0.43259045634870014,0.4,0.43243243243243246,0.47058823529411764,0.7044117450714111,0.733970582485199,0,0.820000022649765,0.829629639784495,0.5,0.4444444444444444,0.25,0.27586206896551724,0.0,0.08944271909999157,0.0,0.08571428571428572,0.2558139534883721,0.6059150695800781,0.6453235745429993,0,0.44232143461704254,0.6360494004355537,0.0,0.12,0.0,0.04477611940298507,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6507936716079712,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5163511187607572,0.0,0
486,486,842,48,0.0,0.25560859370538297,0.0,0.25,0.37037037037037035,0.6461650133132935,0.681548535823822,0,0.7168889045715332,0.7647509698210091,0.0,0.3157894736842105,0.0,0.14285714285714285,0.0,0.13764944032233706,0.0,0.13636363636363635,0.34782608695652173,0.6076726317405701,0.6469053626060486,0,0.44527778029441833,0.683040954564747,0.0,0.15789473684210525,0.0,0.07317073170731707,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6396825611591339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666663,0.4305555522441864,0.4305555522441864,0,0.5029761791229248,0.5698412912232536,0.0,0.0,0.0,0.0,0,0.5283993115318417,0.0,0
487,487,846,48,0.40824829046386296,0.4146442144313646,0.4,0.4117647058823529,0.47058823529411764,0.6664990782737732,0.6998491883277893,0,0.8392857015132904,0.8222222328186035,0.5,0.4666666666666667,0.25,0.25925925925925924,0.0,0.1044465935734187,0.0,0.10344827586206896,0.25,0.5630176067352295,0.6067158579826355,0,0.36238095590046476,0.640522895490422,0.0,0.12,0.0,0.05454545454545454,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.5444444417953491,0.5444444417953491,0,0.5444444417953491,0.6539682745933533,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5352839931153184,0.33333333333333337,0
488,488,865,48,0.40824829046386296,0.40147753427348304,0.4,0.4,0.47058823529411764,0.7503182888031006,0.7752864360809326,0,0.831250011920929,0.8097222335636616,0.5,0.4375,0.25,0.25,0.0,0.08571428571428572,0.0,0.08108108108108109,0.20833333333333337,0.5144065022468567,0.5629658699035645,0,0.44033069908618927,0.6084444630146026,0.0,0.12,0.0,0.04225352112676056,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.16666666666666663,0.6111111044883728,0.6111111044883728,0,0.6111111044883728,0.6650793850421906,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.5679862306368331,0.0,0
489,489,888,48,0.40824829046386296,0.3348554112644579,0.4,0.3333333333333333,0.5238095238095238,0.6327136754989624,0.6694422960281372,0,0.8050000071525574,0.7555555701255798,0.5,0.3684210526315789,0.25,0.2,0.0,0.11766968108291041,0.0,0.11764705882352941,0.23076923076923073,0.585841715335846,0.6272575259208679,0,0.5562962939341863,0.6801587492227554,0.0,0.12,0.0,0.0625,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.07142857142857142,0.0,0.07142857142857142,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.6698412895202637,0.0,0.07142857142857142,0.0,0.037037037037037035,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.8222222328186035,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.6092943201376937,0.0,0
490,490,905,48,0.40824829046386296,0.3785166493051126,0.4,0.3783783783783784,0.4117647058823529,0.6377450823783875,0.6739705801010132,0,0.7700000107288361,0.7679012484020658,0.5,0.3888888888888889,0.25,0.23333333333333334,0.0,0.12792042981336624,0.0,0.1276595744680851,0.21739130434782605,0.53969407081604,0.5857246518135071,0,0.4308888912200928,0.6565656770359386,0.0,0.13636363636363635,0.0,0.06818181818181818,0.0,0.14433756729740646,0.0,0.14285714285714285,0.3571428571428571,0.6190476417541504,0.6571428775787354,0,0.6059523820877075,0.7018518696228663,0.0,0.16666666666666666,0.0,0.07692307692307693,0.0,0.0,0.0,0.0,0.25,0.5444444417953491,0.5444444417953491,0,0.5444444417953491,0.6650793850421906,0.0,0.0,0.0,0.0,0.0,0.447213595499958,0.0,0.42857142857142855,0.5,0.7083333134651184,0.7083333134651184,0,0.8013888895511627,0.7814814945062002,0.0,0.6,0.0,0.2727272727272727,0,0.6385542168674698,0.33333333333333337,0
491,491,921,48,0.0,0.2564945880212885,0.0,0.2564102564102564,0.2777777777777778,0.6797385811805725,0.7117647528648376,0,0.6694444417953491,0.7388889014720916,0.0,0.2631578947368421,0.0,0.14705882352941177,0.0,0.19727878476642877,0.0,0.1935483870967742,0.34285714285714286,0.6134316921234131,0.6520885229110718,0,0.5277036905288697,0.6306306462030153,0.0,0.24,0.0,0.10714285714285714,0.0,0.16666666666666666,0.0,0.16,0.2857142857142857,0.6238095164299011,0.6238095164299011,0,0.6626983880996704,0.7802469266785516,0.0,0.2222222222222222,0.0,0.08695652173913043,0.0,0.0,0.0,0.0,0.3076923076923077,0.4871794879436493,0.4871794879436493,0,0.4871794879436493,0.6474074284235637,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.6660929432013769,0.33333333333333337,0
492,492,954,48,0.40824829046386296,0.40147753427348304,0.4,0.4,0.47058823529411764,0.6500155329704285,0.685014009475708,0,0.7874999940395355,0.8055555671453476,0.5,0.4375,0.25,0.25,0.0,0.15118578920369088,0.0,0.1509433962264151,0.3076923076923077,0.6055369973182678,0.6449832916259766,0,0.6350000202655792,0.6658730336597988,0.0,0.16,0.0,0.08163265306122448,0.0,0.16666666666666666,0.0,0.16,0.2857142857142857,0.6238095164299011,0.6238095164299011,0,0.6626983880996704,0.7802469266785516,0.0,0.2222222222222222,0.0,0.08695652173913043,0.0,0.07142857142857142,0.0,0.07142857142857142,0.25,0.579365074634552,0.579365074634552,0,0.579365074634552,0.6539682745933533,0.0,0.07142857142857142,0.0,0.037037037037037035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.7228915662650602,0.0,0
493,493,966,48,0.0,0.27820744203732856,0.0,0.2777777777777778,0.2941176470588235,0.6263071894645691,0.6636765003204346,0,0.7037037014961243,0.7542483806610107,0.0,0.29411764705882354,0.0,0.16129032258064516,0.0,0.16329931618554522,0.0,0.16326530612244897,0.26086956521739135,0.6891084909439087,0.7201976180076599,0,0.49000000953674316,0.6805555745959282,0.0,0.16666666666666666,0.0,0.08888888888888889,0.0,0.1386750490563073,0.0,0.13793103448275862,0.2857142857142857,0.5468975305557251,0.5922077894210815,0,0.6073412895202637,0.6512820674822881,0.0,0.15384615384615385,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.08333333333333337,0.579365074634552,0.579365074634552,0,0.579365074634552,0.6365079581737518,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.7435456110154905,0.0,0
494,494,967,48,0.0,0.2545139051903111,0.0,0.25,0.3529411764705882,0.6714200973510742,0.7042781114578247,0,0.722222238779068,0.7811965942382812,0.0,0.3076923076923077,0.0,0.14285714285714285,0.0,0.28,0.0,0.28,0.41666666666666663,0.6701690554618835,0.7361352443695068,0,0.689555561542511,0.7547008693218231,0.0,0.28,0.0,0.16279069767441862,0.0,0.1386750490563073,0.0,0.13793103448275862,0.2857142857142857,0.5468975305557251,0.5922077894210815,0,0.6073412895202637,0.6512820674822881,0.0,0.15384615384615385,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.08333333333333337,0.579365074634552,0.579365074634552,0,0.579365074634552,0.6682539880275726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09523809523809523,0.3948412835597992,0.3948412835597992,0,0.4452838748693466,0.44057972534843115,0.0,0.0,0.0,0.0,0,0.7452667814113597,0.0,0
495,495,995,48,0.0,0.22941573387056174,0.0,0.22857142857142856,0.3529411764705882,0.667506992816925,0.700756311416626,0,0.7249999940395355,0.7722222357988358,0.0,0.25,0.0,0.12903225806451613,0.0,0.1745743121887939,0.0,0.17391304347826086,0.34782608695652173,0.6251299977302551,0.7001039981842041,0,0.6094444493452708,0.7248677412668864,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.682539701461792,0.0,0.0,0.0,0.0,0.0,0.21081851067789195,0.0,0.21052631578947367,0.375,0.6904761791229248,0.6904761791229248,0,0.6904761791229248,0.7456790275043912,0.0,0.2222222222222222,0.0,0.11764705882352941,0,0.7934595524956971,0.33333333333333337,0
496,496,996,48,0.0,0.22941573387056174,0.0,0.22857142857142856,0.4117647058823529,0.6870526075363159,0.7183473706245422,0,0.7249999940395355,0.7444444559514523,0.0,0.25,0.0,0.12903225806451613,0.0,0.1745743121887939,0.0,0.17391304347826086,0.34782608695652173,0.6857360601425171,0.7171624302864075,0,0.7164814869562784,0.712169329325358,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.16666666666666663,0.5,0.5,0,0.5,0.6507936716079712,0.0,0.0,0.0,0.0,0.0,0.3407771005482389,0.0,0.2926829268292683,0.25,0.625,0.625,0,0.7714636027812958,0.722875830005197,0.0,0.6,0.0,0.17142857142857143,0,0.7951807228915663,0.0,0
497,497,1007,48,0.0,0.22075539284417392,0.0,0.21739130434782608,0.28,0.6754621863365173,0.7079159617424011,0,0.699920654296875,0.7176954900776898,0.0,0.2631578947368421,0.0,0.12195121951219512,0.0,0.14552137502179976,0.0,0.14285714285714285,0.3913043478260869,0.6267310976982117,0.6640579700469971,0,0.6381481488545736,0.7320261597633362,0.0,0.17647058823529413,0.0,0.07692307692307693,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.25,0.5555555820465088,0.5555555820465088,0,0.5555555820465088,0.7111111283302307,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.8141135972461273,0.0,0
498,498,1027,48,0.0,0.2703690352179376,0.0,0.2702702702702703,0.3529411764705882,0.604411780834198,0.6439706087112427,0,0.7633333206176758,0.7493827276759677,0.0,0.2777777777777778,0.0,0.15625,0.0,0.14552137502179976,0.0,0.14285714285714285,0.30434782608695654,0.5896940231323242,0.6307246088981628,0,0.5881481468677521,0.7071895599365234,0.0,0.17647058823529413,0.0,0.07692307692307693,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.07142857142857142,0.0,0.07142857142857142,0.33333333333333337,0.6527777910232544,0.6527777910232544,0,0.6527777910232544,0.6936508119106293,0.0,0.07142857142857142,0.0,0.037037037037037035,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.8485370051635112,0.0,0
499,499,1046,48,0.6666666666666667,0.6315789473684209,0.6666666666666666,0.631578947368421,0.7058823529411764,0.7405731678009033,0.766515851020813,0,0.8666666746139526,0.8374269071378206,0.6666666666666666,0.631578947368421,0.5,0.46153846153846156,0.0,0.23570226039551587,0.0,0.23255813953488372,0.3913043478260869,0.6532608866691589,0.6879348158836365,0,0.6988888879617056,0.7123456928465102,0.0,0.2777777777777778,0.0,0.13157894736842105,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.33333333333333337,0.579365074634552,0.579365074634552,0,0.579365074634552,0.6793650984764099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.5138888955116272,0.5138888955116272,0,0.5138888955116272,0.644444465637207,0.0,0.0,0.0,0.0,0,0.8812392426850258,0.33333333333333337,0
500,500,1049,48,0.40824829046386296,0.429197537639476,0.4,0.42424242424242425,0.5294117647058824,0.648692786693573,0.6838235259056091,0,0.8055555522441864,0.8682539761066437,0.5,0.5,0.25,0.2692307692307692,0.0,0.1745743121887939,0.0,0.17391304347826086,0.3913043478260869,0.5948269963264465,0.6353443264961243,0,0.5615277662873268,0.6962963115601313,0.0,0.19047619047619047,0.0,0.09523809523809523,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.16666666666666663,0.3888888955116272,0.3888888955116272,0,0.3888888955116272,0.6650793850421906,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.8864027538726333,0.33333333333333337,0
501,501,1050,48,0.40824829046386296,0.3590924232298039,0.4,0.358974358974359,0.5,0.614596962928772,0.6531372666358948,0,0.8500000238418579,0.783333346247673,0.5,0.3684210526315789,0.25,0.21875,0.0,0.14552137502179976,0.0,0.14285714285714285,0.30434782608695654,0.6267310976982117,0.6640579700469971,0,0.446666677792867,0.6248366166563595,0.0,0.17647058823529413,0.0,0.07692307692307693,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.16666666666666663,0.3888888955116272,0.3888888955116272,0,0.3888888955116272,0.587301607642855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15384615384615385,0.49358972907066345,0.49358972907066345,0,0.4989583343267441,0.61428573514734,0.0,0.0,0.0,0.0,0,0.8881239242685026,0.33333333333333337,0
502,502,1051,48,0.40824829046386296,0.40147753427348304,0.4,0.4,0.47058823529411764,0.6870526075363159,0.7183473706245422,0,0.7874999940395355,0.7541666775941849,0.5,0.4375,0.25,0.25,0.2886751345948129,0.40249223594996214,0.2857142857142857,0.4,0.5652173913043479,0.7368388175964355,0.7894710302352905,0,0.7711111108462015,0.836666676402092,0.3333333333333333,0.45,0.16666666666666666,0.25,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.0,0.0,0.0,0.25,0.5,0.5,0,0.5,0.6222222404820579,0.0,0.0,0.0,0.0,0.0,0.35856858280031806,0.0,0.35294117647058826,0.5,0.7666666507720947,0.7899999618530273,0,0.7899999618530273,0.8222222328186035,0.0,0.42857142857142855,0.0,0.21428571428571427,0,0.8898450946643718,0.33333333333333337,0
503,503,1066,48,0.0,0.2503130871608794,0.0,0.25,0.21052631578947367,0.6048503518104553,0.6443653106689453,0,0.5130555480718613,0.6941799095698765,0.0,0.2631578947368421,0.0,0.14285714285714285,0.0,0.1835325870964494,0.0,0.18181818181818182,0.34782608695652173,0.6076726317405701,0.6469053626060486,0,0.6670370499293009,0.6959064477368405,0.0,0.21052631578947367,0.0,0.1,0.0,0.30316953129541624,0.0,0.30303030303030304,0.4666666666666667,0.7790764570236206,0.8674458861351013,0,0.8023809492588043,0.7738562226295471,0.0,0.3125,0.0,0.17857142857142858,0.0,0.07142857142857142,0.0,0.07142857142857142,0.41666666666666663,0.6269841194152832,0.6269841194152832,0,0.6269841194152832,0.7571428716182709,0.0,0.07142857142857142,0.0,0.037037037037037035,0.0,0.1632993161855452,0.0,0.16,0.3076923076923077,0.6816239356994629,0.6816239356994629,0,0.6816239356994629,0.7703703840573629,0.0,0.2,0.0,0.08695652173913043,0,0.9156626506024097,0.33333333333333337,0
504,504,579,49,0.0,0.33436692754521175,0.0,0.32432432432432434,0.36363636363636365,0.629292905330658,0.6663635969161987,0,0.6837037106355032,0.763888900478681,0.0,0.42857142857142855,0.0,0.1935483870967742,0.0,0.14142135623730953,0.0,0.13953488372093023,0.34782608695652173,0.6532608866691589,0.6879348158836365,0,0.5777777805924416,0.7234568066067166,0.0,0.16666666666666666,0.0,0.075,0.0,0.280056016805602,0.0,0.27586206896551724,0.4666666666666667,0.7222222089767456,0.75,0,0.7291666567325592,0.7796296427647272,0.0,0.3333333333333333,0.0,0.16,0.0,0.0668153104781061,0.0,0.06666666666666667,0.19999999999999996,0.5166666507720947,0.5166666507720947,0,0.4694444388151169,0.5542483820634729,0.0,0.07142857142857142,0.0,0.034482758620689655,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,1.0,1.0,1.0,1.0,1.0,1.0,0,0.07731958762886593,0.0,0
